ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
நான்	PR_PRP	B-NP	nAnY,PN,,,,,	o
சந்திக்கும்	V_VM_VNF_RP	B-VGNF	canwi,V,FUTURE,,,,RP	o
முதல்	PSP	B-BLK	muwal,N,,,,,	o
இடைத்தேர்தலை	N_NN	B-NP	itEwwerwal,N,E-ACC,,,,	o
முக்கியமானதாகவே	RB	B-VGF	mukkiyamAnYawAkave,unk,,,,,,	o
கருதுகிறேன்	V_VM_VF	I-VGF	karuwu,V,PRESENT,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தேர்தல்	N_NN	B-NP	werwal,N,,,,,	{COM}
ஆணையம்	N_NN	I-NP	ANEyam,N,,,,,	o
நியாயமாக	RB	B-VGF	niyAyam,N,Aka-ADV,,,,	o
நடக்கும்	V_VM_VF	I-VGF	nata,V,FUTURE,sg,3,n,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
நாங்கள்	PR_PRP	B-NP	nAfkalY,PN,,,,,	{MCL}
நம்புகிறோம்	V_VM_VF	B-VGF	nampu,V,PRESENT,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கவலையற்ற	RP_NEG	B-NEGP	kavalE,N,,,,,	{RP}
அரசு	N_NN	B-NP	aracu,N,,,,,	o
:	RD_PUNC	I-NP	:,punc,,,,,,	o
விவசாயிகள்	N_NN	B-NP	vivacAyi,N,,pl,,,	o
தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	o
போராடி	V_VM_VNF_VBN	B-VGNF	porAtu,V,,,,,VBP	o
வந்ததைப்	V_VM_VNF_RP_PRP	I-VGNF	vA,V,PAST,,,,RP-PRP	o
பற்றி	PSP	B-BLK	parYrYi,PSP,,,,,	{/RP}
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{MCL}
அரசு	N_NN	I-NP	aracu,N,,,,,	o
கவலைப்படாத	RP_NEG	B-NEGP	kavalEppatu,V,,,,,neg_rp-NEG	o
காரணத்தால்	N_NN	B-NP	kAraNam,N,Al-INS,,,,	o
நேரடியாக	RB	B-RBP	nerati,N,Aka-ADV,,,,	o
தில்லி	N_NNP	B-NP	willi,N,,,,,	o
மாநகரத்தில்	N_NN	I-NP	mAnakaram,N,il-LOC,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசின்	N_NN	I-NP	aracu,N,inY-GEN,,,,	o
கவனத்தை	N_NN	I-NP	kavanYam,N,E-ACC,,,,	o
ஈர்க்கக்கூடிய	V_VM_VNF_RP	B-VGNF	Ir,V,PAST,,,,RP	o
வகையில்	N_NN	B-NP	vakE,N,il-LOC,,,,	o
இரண்டு	QT_QTC	B-NP	iraNtu,N,,,,,	o
வார	N_NN	I-NP	vAru,V,,,,,INF	o
காலத்துக்கும்	N_NN	B-NP	kAlam,N,ukku-DAT,,,,	o
மேலாகப்	RB	B-VGF	melAka,ADV,,,,,	o
போராடி	V_VM_VNF_VBN	I-VGF	porAtu,V,,,,,VBP	o
வருகின்றனர்	V_VM_VF	I-VGF	vA,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்தப்	DM_DMR	B-NP	inwa,ADJ,,,,,	{MCL}
போராட்டம்	N_NN	I-NP	porAttam,N,,,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
இதுவரை	RB	B-VGF	iwuvarE,ADV,,,,,	o
கவலைப்பட்டதாகத்	RB	I-VGF	kavalEppatu,V,PAST,sg,3,n,RP-PRP	o
தெரியவில்லை	RP_NEG	I-VGF	weVri,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	{RP}
முதல்வர்	N_NN	I-NP	muwalvar,N,,,,,	o
எடப்பாடி	N_NNP	B-NP	eVtappAti,N,,,,,	o
பழனிசாமி	N_NNP	I-NP	palYYanYicAmi,N,,,,m,	o
இதுவரை	RB	B-RBP	iwuvarE,ADV,,,,,	o
போராட்டத்தில்	N_NN	B-NP	porAttam,N,il-LOC,,,,	o
ஈடுபட்டுள்ளவர்களை	V_VM_VNF_RP_PRP	B-VGNF	Itupatu,V,PRESENT,,,,RP-PRP	o
நேரடியாகச்	RB	I-VGNF	nerati,N,Aka-ADV,,,,	o
சந்தித்துப்	V_VM_VNF_VBN	I-VGNF	canwi,V,,,,,VBP	o
பேசவில்லை	RP_NEG	B-NEGP	pecu,V,,,,,NEG	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
வேதனைப்பட	V_VM_VNF_INF	B-VGNF	vewanYEppatu,V,,,,,INF	o
வேண்டிய	V_VM_VNF_RP	I-VGNF	veNtu,V,PAST,,,,RP	o
ஒன்று	QT_QTC	B-NP	oVnYrYu,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/RP}

தற்கொலை	N_NN	B-NP	warYkoVlE,N,,,,,	{RP}
செய்து	V_VM_VNF_VBN	B-VGNF	ceVy,V,,,,,VBP	o
கொண்டிருக்கக்	V_VM_VNF_INF	I-VGNF	koVNtiru,V,,,,,INF	o
கூடிய	PSP	B-BLK	kUtiya,PSP,,,,,	{/RP}
விவசாய	N_NN	B-NP	vivacAya,ADJ,,,,,	{RP}
மக்களுக்கு	N_NN	I-NP	makkalY,N,ukku-DAT,pl,,,	o
நிவாரண	N_NN	B-NP	nivAraNam,N,a-ADJ,,,,	o
நிதியைக்	N_NN	I-NP	niwi,N,E-ACC,,,,	o
கூட	PSP	B-BLK	kUta,PSP,,,,,	o
வழங்க	V_VM_VNF_INF	B-VGNF	valYYafku,V,,,,,INF	o
முடியாத	RP_NEG	B-NEGP	muti,V,,,,,neg_rp-NEG	o
நிலையில்தான்	N_NN	B-NP	nilE,N,il-LOC,,,,	{/RP}
அதிமுக	N_NNP	B-NP	awimuka,N,,,,,	{MCL}
அரசு	N_NN	I-NP	aracu,N,,,,,	o
உள்ளது	V_VM_VF	B-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	{/MCL}


