ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
பயணிகள்	N_NN	B-NP	payaNi,N,,pl,,,	o
பிரிவில்	N_NN	I-NP	pirivu,N,il-LOC,,,,	o
கடந்த	JJ	B-NP	katanwa,ADJ,,,,,	o
2014-15ஆம்	QT_QTC	I-NP	2014-15Am,unk,,,,,,	o
நிதியாண்டில்	N_NN	I-NP	niwiyANtu,N,il-LOC,,,,	o
ரூ.33,491	N_NNP	B-NP	rU.33,491,num,,,,,,	o
கோடியும்	N_NNP	I-NP	koti,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
2015-16ஆம்	QT_QTO	B-NP	2015-16Am,unk,,,,,,	o
நிதியாண்டில்	N_NN	I-NP	niwiyANtu,N,il-LOC,,,,	o
35,918	QT_QTC	B-NP	35,918,num,,,,,,	o
கோடியும்	N_NN	I-NP	koti,N,,,,,	o
இழப்பு	N_NN	B-NP	ilYYappu,N,,,,,	o
ஏற்பட்டன	V_VM_VF	B-VGF	erYpatu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதில்	PR_PRP	B-NP	iwu,PN,il-LOC,,,,	{MCL}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பயணிகளுக்கான	JJ	B-NP	payaNi,N,ukku-DAT,pl,,,	o
கட்டணங்கள்	N_NN	I-NP	kattaNam,N,,pl,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
அடிப்படையில்	N_NN	B-NP	atippatE,N,il-LOC,,,,	o
எவ்வளவு	DM_DMQ	B-BLK	valYavu,N,,,,,	o
இழப்பு	N_NN	B-NP	ilYYappu,N,,,,,	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
தனியாக	RB	B-VGF	wanYiyAka,ADV,,,,,	o
மதிப்பிடப்படவில்லை	RP_NEG	I-VGF	mawippitu,V,,,,,RP-NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இழப்பைக்	N_NN	B-NP	ilYYappu,N,E-ACC,,,,	{MCL}
குறைத்து	V_VM_VNF_VBN	B-VGNF	kurYE,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
லாபம்	N_NN	B-NP	lApam,N,,,,,	o
ஈட்டுவதற்காக	RB	B-RBP	Ittu,V,FUTURE,,,,RP-PRP	o
பல்வேறு	JJ	B-NP	palverYu,ADJ,,,,,	o
மாற்று	N_NN	I-NP	mArYrYu,N,,,,,	o
வழிகளை	N_NN	I-NP	valYYi,N,E-ACC,pl,,,	o
ரயில்வே	N_NNP	B-NP	rayilve,N,,,,,	o
நிர்வாகம்	N_NN	B-NP	nirvAkam,N,,,,,	o
உருவாக்கி	V_VM_VNF_VBN	B-VGF	uruvAkku,V,,,,,VBP	o
வருகிறது	V_VM_VF	I-VGF	vA,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அவை	PR_PRP	B-NP	avE,PN,,,,,	{RP}
ரயில்	N_NN	B-NP	rayil,N,,,,,	o
பயணக்	N_NN	I-NP	payaNa,ADJ,,,,,	o
கட்டணத்தை	N_NN	I-NP	kattaNam,N,E-ACC,,,,	o
மாற்றியமைப்பது	V_VM_VNF_RP_PRP	B-VGNF	mArYrYiyamE,V,FUTURE,,,,RP-PRP	{/RP}
(	RD_SYM	B-NP	(,punc,,,,,,	{MCL}
உயர்த்துவது	RD_RDF	I-NP	uyarwwu,V,FUTURE,sg,3,n,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
தொடர்புடையதாகும்	V_VM_VF	B-VGF	woVtarputEyawu,N,,pl,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

லாபத்தை	N_NN	B-NP	lApam,N,E-ACC,,,,	{RP}
அதிகரிப்பதற்காக	RB	B-RBP	awikari,V,FUTURE,,,,RP-PRP	o
ஹம்சஃபர்	N_NNP	B-NP	hamcaHpar,unk,,,,,,	o
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
அந்த்யோதயா	N_NNP	B-NP	anwyowayA,unk,,,,,,	o
எக்ஸ்பிரஸ்	N_NNP	I-NP	eVkspiras,N,,,,,	o
போன்ற	PSP	B-BLK	ponYrYa,ADJ,,,,,	o
புதிய	JJ	B-NP	puwiya,ADJ,,,,,	o
ரயில்களில்	N_NN	I-NP	rayil,N,il-LOC,pl,,,	o
மாறுபட்ட	V_VM_VNF_RP	B-VGNF	mArYupatu,V,PAST,,,,RP	o
கட்டண	N_NN	B-NP	kattaNam,N,a-ADJ,,,,	{MCL}
விகிதம்	N_NN	I-NP	vikiwam,N,,,,,	{/RP}
அறிமுகம்	N_NN	B-NP	arYimukam,N,,,,,	o
செய்யப்பட்டுள்ளது	V_VM_VF	B-VGF	ceVyyappatu,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதேபோல்	PR_PRP	B-NP	awu,PN,,,,,	{MCL}
ராஜ்தானி	N_NNP	B-NP	rAjwAnYi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
சதாப்தி	N_NN	B-NP	cawApwi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
துரந்தோ	N_NNP	B-NP	wura,V,,,,,	o
ஆகிய	JJ	B-NP	Akiya,ADJ,,,,,	o
ரயில்களிலும்	N_NN	I-NP	rayil,N,il-LOC,pl,,,	o
இதுபோன்ற	PR_PRP	B-NP	iwuponYrYa,ADJ,,,,,	o
கட்டண	N_NN	I-NP	kattaNam,N,a-ADJ,,,,	o
விகிதங்கள்	N_NN	B-NP	vikiwam,N,,pl,,,	o
கடந்த	JJ	B-NP	katanwa,ADJ,,,,,	o
ஆண்டு	N_NN	I-NP	ANtu,N,,,,,	o
செப்டம்பர்	N_NNP	B-NP	ceVptampar,N,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
முதல்	QT_QTO	I-NP	muwal,ADJ,,,,,	o
அறிமுகம்	N_NN	I-NP	arYimukam,N,,,,,	o
செய்யப்பட்டன	V_VM_VF	B-VGF	ceVyyappatu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இது	PR_PRP	B-NP	iwu,PN,,,,,	{RP}
தவிர	PSP	B-BLK	wavira,PSP,,,,,	o
,	RD_PUNC	I-BLK	&comma;,punc,,,,,	o
பண்டிகைக்	N_NN	B-NP	paNtikE,N,,,,,	o
காலங்கள்	N_NN	I-NP	kAlam,N,,pl,,,	o
உள்ளிட்ட	PSP	B-BLK	ulYlYitta,ADJ,,,,,	o
காலகட்டங்களில்	N_NN	B-NP	kAlakattam,N,il-LOC,pl,,,	o
ரயில்களின்	N_NN	B-NP	rayil,N,inY-GEN,pl,,,	o
தேவை	N_NN	B-NP	wevE,N,,,,,	o
அதிகரிப்பதைச்	V_VM_VNF_RP_PRP	B-VGNF	awikari,V,FUTURE,,,,RP-PRP	o
சமாளிப்பதற்காக	RB	B-RBP	camAlYi,V,FUTURE,,,,RP-PRP	{/RP}
சுவிதா	N_NNP	B-NP	cuviwA,unk,,,,,,	{COM}
மற்றும்	CC_CCD	B-CCP	marYrYum,CONJ,,,,,	o
சிறப்பு	N_NN	B-NP	cirYappu,N,,,,,	o
ரயில்கள்	N_NN	I-NP	rayil,N,,pl,,,	o
சிறப்புக்	N_NN	I-NP	cirYappu,N,,,,,	o
கட்டணங்களின்	N_NN	I-NP	kattaNam,N,inY-GEN,pl,,,	o
அடிப்படையில்	N_NN	I-NP	atippatE,N,il-LOC,,,,	o
இயக்கப்படுகின்றன	V_VM_VF	B-VGF	iyakkappatu,V,PRESENT,pl,3,n,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	{MCL}
தெரிவித்தார்	V_VM_VF	B-VGF	weVrivi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ரயில்களில்	N_NN	B-NP	rayil,N,il-LOC,pl,,,	{MCL}
உணவு	N_NN	B-NP	uNavu,N,,,,,	o
வகைகள்	V_VM_VF	B-VGF	vakE,N,,pl,,,	o
:	RD_PUNC	I-VGF	:,punc,,,,,,	{/MCL}
இதனிடையே	PR_PRP	B-NP	iwanY,PN,itEye-PSP,,,,	{RP}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ரயில்களில்	N_NN	B-NP	rayil,N,il-LOC,pl,,,	o
வழங்கப்படும்	V_VM_VNF_RP	B-VGNF	valYYafku,V,FUTURE,,,,RP	o
உணவுகள்	N_NN	B-NP	uNavu,N,,pl,,,	{/RP}
தரக்குறைவாக	RB	B-VGNF	warakkurYEvu,N,Aka-ADV,,,,	{RP}
இருப்பது	V_VM_VNF_RP_PRP	I-VGNF	iru,V,FUTURE,,,,RP-PRP	o
குறித்த	PSP	B-BLK	kurYiwwa,ADJ,,,,,	{/RP}
கேள்விக்கு	N_NN	B-NP	kelYvi,N,kku-DAT,pl,,,	{RP}
ரயில்வே	N_NN	B-NP	rayilve,N,,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
அமைச்சர்	N_NN	I-NP	amEccar,N,,,,,	o
சுரேஷ்	N_NNP	B-NP	cureR,N,,,,m,	o
பிரபு	N_NNP	I-NP	pirapu,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
மக்களவையில்	N_NN	B-NP	makkalYavE,N,il-LOC,,,,	o
அளித்த	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
பதில்	N_NN	B-NP	pawil,N,,,,,	{/RP}
வருமாறு	RB	B-RBP	vA,V,FUTURE,,,,RP-PSP-PSP	o
:	RD_PUNC	I-RBP	:,punc,,,,,,	o
ரயில்வே	N_NNP	B-NP	rayilve,N,,,,,	o
துறைக்குச்	N_NN	I-NP	wurYE,N,kku-DAT,,,,	o
சொந்தமான	JJ	B-NP	coVnwam,N,AnYa-ADJ,,,,	o
ஐஆர்சிடிசி	N_NN	I-NP	EArcitici,unk,,,,,,	o
நிறுவனம்	N_NN	I-NP	nirYuvanYam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ரயில்	N_NN	B-NP	rayil,N,,,,,	o
பயணிகளுக்குத்	N_NN	I-NP	payaNi,N,ukku-DAT,pl,,,	o
தேவையான	JJ	B-NP	wevE,N,AnYa-ADJ,,,,	o
உணவுகளைச்	N_NN	I-NP	uNavu,N,E-ACC,pl,,,	o
சமைத்து	V_VM_VNF_VBN	B-VGF	camE,V,,,,,VBP	o
வழங்கும்	V_VM_VF	I-VGF	valYYafku,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	{MCL}
உணவு	N_NN	I-NP	uNavu,N,,,,,	o
வகைகளை	N_NN	I-NP	vakE,N,E-ACC,pl,,,	o
பயணிகளுக்கு	N_NN	B-NP	payaNi,N,ukku-DAT,pl,,,	o
வழங்கும்	V_VM_VNF_RP	B-VGNF	valYYafku,V,FUTURE,,,,RP	o
பொறுப்பு	N_NN	B-NP	poVrYuppu,N,,,,,	o
சிறந்த	JJ	B-NP	cirYanwa,ADJ,,,,,	o
விருந்தோம்பல்	N_NN	I-NP	virunwompal,N,,,,,	o
நிறுவனங்களிடம்	N_NN	B-NP	nirYuvanYam,N,itam-LOC,pl,,,	o
ஒப்படைக்கப்படும்	V_VM_VF	B-VGF	oVppatE,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நாட்டின்	N_NN	B-NP	nAtu,N,inY-GEN,,,,	{COM}
பல்வேறு	JJ	I-NP	palverYu,ADJ,,,,,	o
ரயில்	N_NN	I-NP	rayil,N,,,,,	o
நிலையங்களிலும்	N_NN	I-NP	nilEyam,N,il-LOC,pl,,,	o
நியாயமான	JJ	B-NP	niyAyam,N,AnYa-ADJ,,,,	o
விலையில்	N_NN	I-NP	vilE,N,il-LOC,,,,	o
சுத்தமான	JJ	B-NP	cuwwam,N,AnYa-ADJ,,,,	o
குடிநீர்	N_NN	I-NP	kutinIr,N,,,,,	o
விற்பனை	N_NN	I-NP	virYpanYE,N,,,,,	o
செய்யப்படுகிறது	V_VM_VF	B-VGF	ceVyyappatu,V,PRESENT,sg,3,n,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	{MCL}
பதிலளித்தார்	V_VM_VF	B-VGF	pawilalYi,V,PAST,sg,3,c,	{/MCL}


