ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ஆ	RP_INJ	I-NP	A,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
87	QT_QTC	B-NP	87,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B3	QT_QTC	B-NP	B3,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆ9	QT_QTC	B-NP	A9,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ஆ	RP_INJ	I-NP	A,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	I-NP	8D,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ஆ	RP_INJ	I-NP	A,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
86	QT_QTC	B-NP	86,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B0-2675139	V_VM_VF	B-VGF	B0-2675139,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஹ்ட்ம்ல்	N_NN	B-NP	html,N,,,,,	{RP}
திட்டமிட்டபடி	V_VM_VNF_RP_PSP	B-VGNF	wittamitu,V,PAST,,,,RP-PSP-PSP	{/RP}
இன்று	N_NN	B-NP	inYrYu,N,,,,,	{RP}
முதல்	PSP	B-BLK	muwal,N,,,,,	o
லாரிகள்	N_NN	B-NP	lAri,N,,pl,,,	o
காலவரையற்ற	V_VM_VNF_RP	B-VGNF	kAlavarEyarYrYa,ADJ,,,,,	o
வேலைநிறுத்தம்	N_NN	B-NP	velEnirYuwwam,N,,,,,	{MCL}
:	RD_PUNC	I-NP	:,punc,,,,,,	o
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	o
லாரி	N_NN	I-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	I-NP	urimEyAlYar,N,,pl,,,	o
சம்மேளனச்	N_NN	I-NP	cammelYanYam,N,a-ADJ,,,,	o
செயலர்	N_NN	I-NP	ceVyalar,N,,,,,	o
தன்ராஜ்	N_NNP	B-NP	wanYrAj,N,,,,,	o
தென்	N_NNP	I-NP	weVnY,ADJ17,,,,,	o
மாநிலங்களில்	N_NN	I-NP	mAnilam,N,il-LOC,pl,,,	o
ஏற்கெனவே	RB	B-VGNF	erYkeVnYave,ADV,,,,,	o
அறிவித்தபடி	V_VM_VNF_RP_PSP	I-VGNF	arYivi,V,PAST,,,,RP-PSP-PSP	{/RP}
வியாழக்கிழமை	N_NNP	B-NP	viyAlYYakkilYYamE,N,,,,,	o
(	RD_SYM	B-NP	(,punc,,,,,,	o
மார்ச்	N_NNP	I-NP	mArc,N,,,,,	o
30	QT_QTC	I-NP	30,num,,,,,,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
காலை	N_NN	B-NP	kAlE,N,,,,,	o
6	QT_QTC	I-NP	6,num,,,,,,	o
மணி	N_NN	I-NP	maNi,N,,,,,	o
முதல்	PSP	B-BLK	muwal,N,,,,,	o
லாரிகள்	N_NN	B-NP	lAri,N,,pl,,,	o
காலவரையற்ற	V_VM_VNF_RP	B-VGNF	kAlavarEyarYrYa,ADJ,,,,,	o
வேலைநிறுத்தப்	N_NN	B-NP	velEnirYuwwam,N,a-ADJ,,,,	o
போராட்டம்	N_NN	I-NP	porAttam,N,,,,,	o
துவங்குகிறது	V_VM_VF	B-VGF	wuvafku,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதனால்	CC_CCS	B-CCP	iwanYAl,CONJ,,,,,	{COM}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
தமிழ்நாடு	N_NNP	B-NP	wamilYYnAtu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஆந்திரம்	N_NNP	B-NP	Anwiram,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கேரளம்	N_NNP	B-NP	keralYam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கர்நாடகம்	N_NNP	B-NP	karnAtakam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
ஆகிய	JJ	B-NP	Akiya,ADJ,,,,,	o
5	QT_QTC	I-NP	5,num,,,,,,	o
மாநிலங்களில்	N_NN	I-NP	mAnilam,N,il-LOC,pl,,,	o
15	QT_QTC	B-NP	15,num,,,,,,	o
லட்சம்	QT_QTC	I-NP	latcam,N,,,,,	o
லாரிகள்	N_NN	I-NP	lAri,N,,pl,,,	o
ஓடாது	RP_NEG	B-VGF	otu,V,,,,,NEG	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
தமிழ்நாடு	N_NNP	B-NP	wamilYYnAtu,N,,,,,	{MCL}
மாநில	N_NN	I-NP	mAnilam,N,a-ADJ,,,,	o
லாரி	N_NN	I-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	B-NP	urimEyAlYar,N,,pl,,,	o
சம்மேளனச்	N_NN	I-NP	cammelYanYam,N,a-ADJ,,,,	o
செயலர்	N_NN	I-NP	ceVyalar,N,,,,,	o
தன்ராஜ்	N_NNP	B-NP	wanYrAj,N,,,,,	o
தெரிவித்தார்	V_VM_VF	B-VGF	weVrivi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

காப்பீட்டுப்	N_NN	B-NP	kAppItu,N,u-GEN,,,,	{NF}
பிரீமியம்	N_NN	I-NP	pirImiyam,N,,,,,	o
கட்டண	N_NN	I-NP	kattaNam,N,a-ADJ,,,,	o
உயர்வு	N_NN	I-NP	uyarvu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வட்டாரப்	N_NN	B-NP	vattAram,N,a-ADJ,,,,	o
போக்குவரத்து	N_NN	I-NP	pokkuvarawwu,N,,,,,	o
அலுவலகங்களில்	N_NN	I-NP	aluvalakam,N,il-LOC,pl,,,	o
கட்டண	N_NN	B-NP	kattaNam,N,a-ADJ,,,,	o
உயர்வு	N_NN	I-NP	uyarvu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பெட்ரோல்	N_NNP	B-NP	peVtrol,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
டீசல்	N_NN	B-NP	tIcal,N,,,,,	o
மீதான	JJ	I-NP	mIwAnYa,ADJ,,,,,	o
வாட்	N_NN	I-NP	vAt,WQ,,,,,	o
வரி	N_NN	I-NP	vari,N,,,,,	o
உயர்வு	N_NN	I-NP	uyarvu,N,,,,,	o
போன்றவற்றை	N_NN	B-NP	ponYrYavE,N,E-ACC,,,,	o
கண்டித்து	V_VM_VNF_VBN	B-VGNF	kaNti,V,,,,,VBP	{/NF}
தென்	N_NNP	B-NP	weVnY,ADJ17,,,,,	{MCL}
மாநிலங்களில்	N_NN	I-NP	mAnilam,N,il-LOC,pl,,,	o
வியாழக்கிழமை	N_NNP	B-NP	viyAlYYakkilYYamE,N,,,,,	o
காலை	N_NN	I-NP	kAlE,N,,,,,	o
6	QT_QTC	I-NP	6,num,,,,,,	o
மணி	N_NN	I-NP	maNi,N,,,,,	o
முதல்	PSP	B-BLK	muwal,N,,,,,	o
லாரிகள்	N_NN	B-NP	lAri,N,,pl,,,	o
காலவரையற்ற	V_VM_VNF_RP	B-VGNF	kAlavarEyarYrYa,ADJ,,,,,	o
வேலைநிறுத்தம்	N_NN	B-NP	velEnirYuwwam,N,,,,,	o
துவங்குகிறது	V_VM_VF	B-VGF	wuvafku,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழகத்தைப்	N_NNP	B-NP	wamilYYakam,N,E-ACC,,,,	{MCL}
பொருத்தவரை	PSP	B-BLK	poVruwwavarE,PSP,,,,,	o
,	RD_PUNC	I-BLK	&comma;,punc,,,,,	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
வேலைநிறுத்தப்	N_NN	I-NP	velEnirYuwwam,N,a-ADJ,,,,	o
போராட்டத்துக்கு	N_NN	I-NP	porAttam,N,ukku-DAT,,,,	o
பல்வேறு	JJ	B-NP	palverYu,ADJ,,,,,	o
அமைப்பினர்	N_NN	I-NP	amEppinYar,N,,,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
தெரிவித்துள்ளனர்	V_VM_VF	B-VGF	weVrivi,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	{INF}
லாரி	N_NN	I-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	B-NP	urimEyAlYar,N,,pl,,,	o
சம்மேளனம்	N_NN	I-NP	cammelYanYam,N,,,,,	o
கட்டுப்பாட்டில்	N_NN	I-NP	kattuppAtu,N,il-LOC,,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
90-க்கும்	N_NN	B-NP	90,num,kku-dat,sg,,,	o
மேற்பட்ட	JJ	B-NP	merYpatta,ADJ,,,,,	o
லாரி	N_NN	I-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	B-NP	urimEyAlYar,N,,pl,,,	o
சங்கங்கள்	N_NN	I-NP	cafkam,N,,pl,,,	o
வேலைநிறுத்தப்	N_NN	B-NP	velEnirYuwwam,N,a-ADJ,,,,	o
போராட்டத்தை	N_NN	I-NP	porAttam,N,E-ACC,,,,	o
வெற்றிகரமாக	RB	B-VGNF	veVrYrYikaram,N,Aka-ADV,,,,	o
நடத்த	V_VM_VNF_INF	I-VGNF	natawwu,V,,,,,INF	{/INF}
அனைத்து	N_NN	B-NP	anYEwwu,ADJ,,,,,	{MCL}
ஏற்பாடுகளையும்	N_NN	I-NP	erYpAtu,N,E-ACC,pl,,,	o
செய்துள்ளனர்	V_VM_VF	B-VGF	ceVy,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

சரக்கு	N_NN	B-NP	carakku,N,,,,,	{MCL}
முன்பதிவு	N_NN	I-NP	munYpawivu,N,,,,,	o
முகவர்களும்	N_NN	B-NP	mukavar,N,,pl,,,	o
வேலைநிறுத்தத்துக்கு	N_NN	I-NP	velEnirYuwwam,N,ukku-DAT,,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
தெரிவித்து	V_VM_VNF_VBN	B-VGNF	weVrivi,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
புதன்கிழமை	N_NNP	B-NP	puwanYkilYYamE,N,,,,,	o
முதல்	QT_QTO	B-NP	muwal,ADJ,,,,,	o
லாரிகளுக்கு	N_NN	I-NP	lAri,N,ukku-DAT,pl,,,	o
சரக்கு	N_NN	B-NP	carakku,N,,,,,	o
முன்பதிவு	N_NN	B-NP	munYpawivu,N,,,,,	o
செய்வதை	V_VM_VNF_RP_PRP	B-VGF	ceVy,V,FUTURE,,,,RP-PRP	o
நிறுத்திவிட்டனர்	V_VM_VF	I-VGF	nirYuwwu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
நிலையில்	N_NN	I-NP	nilE,N,il-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
செவ்வாய்க்கிழமை	N_NNP	B-NP	ceVvvAykkilYYamE,N,,,,,	o
புது	N_NNP	I-NP	puwu,ADJ,,,,,	o
தில்லியில்	N_NNP	I-NP	willi,N,il-LOC,,,,	o
மத்திய	JJ	B-NP	mawwiya,ADJ,,,,,	o
தரைவழி	N_NN	I-NP	warEvalYYi,N,,,,,	o
போக்குவரத்து	N_NN	I-NP	pokkuvarawwu,N,,,,,	o
துறை	N_NN	I-NP	wurYE,N,,,,,	o
இணை	N_NN	I-NP	iNE,N,,,,,	o
அமைச்சர்	N_NN	I-NP	amEccar,N,,,,,	o
பொன்	N_NNP	B-NP	poVnY,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

ராதாகிருஷ்ணன்	N_NNP	B-NP	rAwAkiruRNanY,N,,,,m,	{RP}
தலைமையில்	N_NN	I-NP	walEmE,N,il-LOC,,,,	o
லாரி	N_NNP	B-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	I-NP	urimEyAlYar,N,,pl,,,	o
சங்க	N_NN	B-NP	cafka,ADJ,,,,,	o
பிரதிநிதிகளுடன்	N_NN	I-NP	pirawiniwikalY,N,utanY-SOC,,,,	o
நடந்த	V_VM_VNF_RP	B-VGNF	nata,V,PAST,,,,RP	o
பேச்சுவார்த்தையில்	N_NN	B-NP	peccuvArwwE,N,il-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
காப்பீட்டு	N_NN	B-NP	kAppItu,N,u-GEN,,,,	o
பிரீமியம்	N_NN	I-NP	pirImiyam,N,,,,,	o
உடனடியாக	RB	B-VGF	utanYatiyAka,ADV,,,,,	o

15	QT_QTC	B-NP	15,num,,,,,,	{COM}
ஆண்டுக்கு	N_NN	I-NP	ANtu,N,kku-DAT,,,,	o
மேல்	PSP	B-BLK	mel,N,,,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
வாகனங்களை	N_NN	B-NP	vAkanYam,N,E-ACC,pl,,,	o
காலாவதி	N_NNP	B-NP	kAlAvawi,N,,,,,	o
ஆக்காமல்	RP_NEG	B-NEGP	Akku,V,,,,,NEG	o
இயக்கவும்	RB	B-RBP	iyakku,V,,,,,INF	o
ஏற்பாடு	N_NN	B-NP	erYpAtu,N,,,,,	o
செய்யப்படும்	V_VM_VF	B-VGF	ceVyyappatu,V,FUTURE,,,,RP	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
உறுதியளிக்கப்பட்டது	V_VM_VF	B-VGF	urYuwiyalYi,V,PAST,sg,3,n,RP-PRP	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{NF}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
கோரிக்கைகளை	N_NN	I-NP	korikkE,N,E-ACC,pl,,,	o
தவிர்த்து	V_VM_VNF_VBN	B-VGNF	wavir,V,,,,,VBP	{/NF}
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	{MCL}
அரசுக்கான	JJ	I-NP	aracu,N,kku-DAT,,,,	o
கோரிக்கைகள்	N_NN	I-NP	korikkE,N,,pl,,,	o
உள்ளதாகவும்	RB	B-RBP	ulY,V,PRESENT,sg,3,n,RP-PRP	o
,	RD_PUNC	I-RBP	&comma;,punc,,,,,	o
அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	o
கோரிக்கைகள்	N_NN	I-NP	korikkE,N,,pl,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	o
தமிழக	N_NNP	B-NP	wamilYYaka,ADJ,,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
இதுவரை	RB	B-RBP	iwuvarE,ADV,,,,,	o
சம்மேளன	N_NN	B-NP	cammelYanYam,N,a-ADJ,,,,	o
நிர்வாகிகளை	N_NN	I-NP	nirvAkikalY,N,E-ACC,,,,	o
அழைத்துப்	V_VM_VNF_VBN	B-VGF	alYYE,V,,,,,VBP	o
பேசவில்லை	RP_NEG	I-VGF	pecu,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதனால்	CC_CCS	B-CCP	iwanYAl,CONJ,,,,,	{COM}
போராட்டம்	N_NN	B-NP	porAttam,N,,,,,	o
தவிர்க்க	V_VM_VNF_INF	B-VGNF	wavir,V,,,,,INF	o
முடியாததாகி	V_VM_VNF_VBN	I-VGNF	mutiyAwawAki,unk,,,,,,	o

இதுகுறித்து	PR_PRP	B-NP	iwukurYiwwu,ADV,,,,,	{RP}
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	o
லாரி	N_NN	I-NP	lAri,N,,,,,	o
உரிமையாளர்கள்	N_NN	I-NP	urimEyAlYar,N,,pl,,,	o
சம்மேளனச்	N_NN	I-NP	cammelYanYam,N,a-ADJ,,,,	o
செயலர்	N_NN	I-NP	ceVyalar,N,,,,,	{/RP}
தன்ராஜ்	PR_PRF	B-NP	wanYrAj,N,,,,,	{RP}
கூறியது	V_VM_VNF_RP_PRP	B-VGNF	kUrYu,V,PAST,sg,3,n,RP-PRP	{/RP}
:	RD_PUNC	I-VGNF	:,punc,,,,,,	{RP}
டீசல்	N_NN	B-NP	tIcal,N,,,,,	o
மீதான	JJ	I-NP	mIwAnYa,ADJ,,,,,	o
வாட்	N_NN	I-NP	vAt,WQ,,,,,	o
வரி	N_NN	I-NP	vari,N,,,,,	o
உயர்வு	N_NN	I-NP	uyarvu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வட்டாரப்	N_NN	B-NP	vattAram,N,a-ADJ,,,,	o
போக்குவரத்து	N_NN	I-NP	pokkuvarawwu,N,,,,,	o
அலுவலகங்களில்	N_NN	I-NP	aluvalakam,N,il-LOC,pl,,,	o
கட்டண	N_NN	B-NP	kattaNam,N,a-ADJ,,,,	o
உயர்வு	N_NN	I-NP	uyarvu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பழைய	JJ	B-NP	palYYEya,ADJ,,,,,	o
வாகனங்களுக்கு	N_NN	I-NP	vAkanYam,N,ukku-DAT,pl,,,	o
வேகக்	N_NN	B-NP	vekam,N,a-ADJ,,,,	o
கட்டுப்பாட்டு	N_NN	I-NP	kattuppAtu,N,u-GEN,,,,	o
கருவி	N_NN	I-NP	karuvi,N,,,,,	o
பொருத்துவது	V_VM_VNF_RP_PRP	B-VGNF	poVruwwu,V,FUTURE,,,,RP-PRP	{/RP}
போன்றவற்றை	N_NN	B-NP	ponYrYavE,N,E-ACC,,,,	{RP}
மாநில	N_NN	B-NP	mAnilam,N,a-ADJ,,,,	o
அரசு	N_NN	I-NP	aracu,N,,,,,	o
திரும்பப்	V_VM_VNF_INF	B-VGNF	wirumpu,V,,,,,INF	o
பெறும்	V_VM_VNF_RP	I-VGNF	peVrYu,V,FUTURE,,,,RP	o
வரை	PSP	B-BLK	varE,PSP,,,,,	{/RP}
லாரிகள்	N_NN	B-NP	lAri,N,,pl,,,	{MCL}
வேலைநிறுத்தப்	N_NN	I-NP	velEnirYuwwam,N,a-ADJ,,,,	o
போராட்டம்	N_NN	I-NP	porAttam,N,,,,,	o
நடைபெறும்	V_VM_VF	B-VGF	natEpeVrYu,V,FUTURE,,,,RP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதுபோல்	PR_PRP	B-NP	iwu,PN,pol-PSP,,,,	{MCL}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஆந்திரம்	N_NNP	B-NP	Anwiram,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கேரளம்	N_NNP	B-NP	keralYam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கர்நாடகம்	N_NNP	B-NP	karnAtakam,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
புதுச்சேரி	N_NNP	B-NP	puwucceri,N,,,,,	o
ஆகிய	JJ	B-NP	Akiya,ADJ,,,,,	o
மாநிலங்களிலும்	N_NN	I-NP	mAnilam,N,il-LOC,pl,,,	o
வேலைநிறுத்தப்	N_NN	B-NP	velEnirYuwwam,N,a-ADJ,,,,	o
போராட்டம்	N_NN	I-NP	porAttam,N,,,,,	o
திட்டமிட்டபடி	V_VM_VNF_RP_PSP	B-VGF	wittamitu,V,PAST,,,,RP-PSP-PSP	o
தொடங்குகிறது	V_VM_VF	I-VGF	woVtafku,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தமிழகத்தில்	N_NNP	B-NP	wamilYYakam,N,il-LOC,,,,	{MCL}
மட்டும்	PSP	B-BLK	mattu,N,,,,,	o
சுமார்	RB	B-RBP	cumAr,N,,,,,	o
4.25	QT_QTC	B-NP	4.25,num,,,,,,	o
லட்சம்	QT_QTC	I-NP	latcam,N,,,,,	o
லாரிகள்	N_NN	I-NP	lAri,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
5	QT_QTC	B-NP	5,num,,,,,,	o
மாநிலங்களிலும்	N_NN	I-NP	mAnilam,N,il-LOC,pl,,,	o
சுமார்	RB	B-RBP	cumAr,N,,,,,	o
15	QT_QTC	B-NP	15,num,,,,,,	o
லட்சம்	QT_QTC	I-NP	latcam,N,,,,,	o
லாரிகள்	N_NN	I-NP	lAri,N,,pl,,,	o
இயங்காது	RP_NEG	B-VGF	iyafku,V,,,,,NEG	o
என்றார்	V_VM_VF	B-VGF	eVnY,V,PAST,sg,3,c,	{/MCL}


